service,endpoint,method,status,category,severity,query,path_params,headers,request_body,response_snippet,error,elapsed_ms,ts
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10d2d9f50>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",336.335,1777610968.532358
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10d3dd690>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",869.907,1777610970.7540212
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10d3dc590>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",424.931,1777610972.629874
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10d2ed490>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",395.924,1777610974.385099
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x11e1d4610>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",322.20500000000004,1777610976.003201
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10d719490>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",355.861,1777610977.4344819
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cce6790>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",311.15999999999997,1777610979.46989
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10ca0e710>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",323.60299999999995,1777610981.9567308
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10c9c97d0>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",375.798,1777610984.346241
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cca3610>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",351.892,1777610986.0242271
